Area_sqft,Bedrooms,Bathrooms,Age_years,Distance_to_City_km,Price_Lakhs
1178.6950792667144,2.0,1.0,23.0,2.748111632500036,101.00804654271488
,3.0,2.0,32.0,3.1191428651070923,82.47014421458114
1495.8717426660733,5.0,,19.0,,12.63768160672062
1100.3304229014336,5.0,1.0,,24.93473914100767,44.814360512966985
1167.6103739123096,2.0,1.0,20.0,10.457059866736827,193.09384808072397
1322.1934358515205,1.0,3.0,,,30.768736654683774
,2.0,3.0,38.0,32.55660631473073,58.094812743634584
1243.4746947782996,3.0,3.0,11.0,,
1230.3049402607328,4.0,1.0,40.0,18.8222692043182,7.132656309569597
,1.0,2.0,26.0,32.816122055918655,181.40128510035998
2008.1956342705384,3.0,1.0,9.0,,129.88712384644418
1966.7925471973365,,,,4.6555381171412105,
1713.350899587609,1.0,2.0,46.0,1.5246417484516313,53.057880307786206
1145.8387577932258,5.0,3.0,17.0,37.65696720337382,
1979.9152249968654,,,3.0,22.04097555366698,135.99128702493348
,,,18.0,,33.8423391551814
3689.6967964405903,4.0,,,7.304472475717665,
2169.1102659652943,1.0,2.0,15.0,28.22953418856917,214.51999687127278
1541.9964280658203,,,41.0,26.3867598448156,100.21043542544294
3742.7329773005786,2.0,3.0,5.0,36.16659404827902,227.65294869474778
,1.0,,3.0,12.83806665256406,127.4178034893244
1743.5046468834266,,2.0,37.0,15.179458870992761,99.90555424563023
1009.9966763487594,3.0,1.0,1.0,24.969285918832725,70.0806512372126
2005.969828183951,,,12.0,35.30947690598548,89.42270989936581
1407.7004114135748,1.0,3.0,3.0,,151.3387507922925
381.9155789914448,2.0,3.0,12.0,4.7311566214616745,44.972123509726416
1320.989948718329,2.0,2.0,,13.685521295425696,20.190447776416917
1385.9827308570414,,1.0,15.0,25.90023814833126,95.74820096751392
6382.294241933364,1.0,3.0,16.0,39.90209139548462,251.010762495584
1835.2561953235836,,3.0,46.0,7.76629058589971,165.50793483052502
1336.1178776394058,4.0,2.0,27.0,32.63908635353988,
2006.4340974269371,,2.0,,9.76355621838061,42.2834065639651
,5.0,,33.0,21.064066705314062,
,2.0,3.0,21.0,,
943.8178645814068,1.0,3.0,,,143.45476145497977
,3.0,2.0,43.0,32.099542009979025,-69.2290839790562
,4.0,2.0,34.0,4.0529135434817345,115.77521068423353
1914.5851995124244,,,48.0,13.658816535309661,63.67992401862112
2838.1936832297833,1.0,2.0,23.0,2.286356225126523,185.16914132240342
2089.02850197998,1.0,1.0,45.0,33.90013645790429,173.95236955355364
,1.0,1.0,,24.485899602175635,57.941601961465786
,1.0,3.0,43.0,7.460765964504546,
1153.5386018137815,2.0,3.0,14.0,5.563213683578806,146.3433451216306
1110.8641367684536,1.0,1.0,11.0,,47.55894897692929
1736.3874287247672,2.0,2.0,31.0,,82.66551504961669
4784.511067179981,,,25.0,31.89438462430021,654.3498480581654
1619.2506060939545,,,5.0,,10.480052634585391
,,,,2.373487432897405,2.3572784737899504
1648.1793280264521,2.0,3.0,,23.847134590204963,89.72701027296546
,,2.0,12.0,24.84911469933773,59.07756852572072
1165.3971972677755,2.0,3.0,29.0,1.4000086734803676,12.153671573327834
1521.6252714491766,5.0,,,30.86106511199731,
,5.0,2.0,22.0,11.119359678279631,94.35456832586996
885.0154691601135,4.0,3.0,20.0,,-29.412653326353535
1337.8823258797365,5.0,3.0,26.0,9.194148106363942,
1345.124427991947,3.0,3.0,5.0,4.419419479574151,81.43917548115846
1675.8396858748008,1.0,,24.0,10.775896956367736,-32.26205605522047
906.537306735295,1.0,3.0,17.0,35.21284326860649,58.68396216308582
1329.3969676896636,5.0,,48.0,,20.218332014668647
,2.0,1.0,,20.135985549735647,49.47697196828908
,1.0,3.0,28.0,5.527917648255117,26.629650844213153
2210.5213841841655,5.0,,44.0,9.216092966172459,90.49382166799822
2360.4601599050375,4.0,1.0,22.0,38.52068597372555,
,3.0,3.0,0.0,6.482451565743311,29.974644338433485
1475.9929041247713,3.0,3.0,30.0,12.214138080519293,
943.7353448776173,4.0,2.0,0.0,22.595532017271555,
1467.6275242568802,,1.0,6.0,15.425626914468662,
1711.4596398079746,1.0,2.0,36.0,11.495784093050624,
1540.745449351706,5.0,2.0,,27.496621729986717,157.72070961716594
1475.4941506027697,5.0,,42.0,7.105119002322228,17.19839437268915
2241.5195873826506,3.0,3.0,,19.41542717318486,130.57227580426934
1860.4946958519545,4.0,3.0,,5.511085480212676,
1363.672769231108,3.0,,,12.221945803742114,98.26324097314607
1512.1056804476468,2.0,,4.0,15.020757219639725,131.88158854161173
1935.4489033946995,3.0,2.0,,25.9484455838902,51.80977729497964
1804.8952530196393,5.0,2.0,49.0,18.86300744040587,141.9422684288987
1287.4619481495893,4.0,3.0,23.0,12.104421993648966,74.46034188231519
,4.0,3.0,,27.678354191962107,-32.61012370324015
907.6712536136552,,2.0,,19.4533367745543,97.18501468344223
1572.9896125067576,,3.0,,29.21143477132134,
606.7365736604972,2.0,,44.0,16.03753459324818,-39.36857967445201
1423.802750991786,,,37.0,29.31289686398256,
1273.2154119062357,5.0,2.0,38.0,23.20061812089937,
,1.0,3.0,31.0,10.647182559288286,-7.4488889509669605
2340.6584850866816,,,2.0,22.214599512061667,146.93182749843672
534.1155105495056,,,,,
1290.1796291949458,3.0,2.0,3.0,1.3579965990474872,78.36335551534168
1817.3815657967612,2.0,3.0,13.0,,130.0506153201523
2034.959299463676,3.0,3.0,41.0,7.9358084870618,69.54855883384904
1045.3364917200286,,,27.0,24.094594975418346,28.9087741830743
,4.0,1.0,,,121.95203303980465
,4.0,1.0,32.0,18.008223640543488,82.71472819558879
